id,name,score1,score2
5733,Student_5733,74,51
5734,Student_5734,98,68
5735,Student_5735,67,72
5736,Student_5736,67,77
5737,Student_5737,63,62
5738,Student_5738,78,92
5739,Student_5739,84,52
5740,Student_5740,59,82
5741,Student_5741,76,99
5742,Student_5742,55,60
5743,Student_5743,64,53
5744,Student_5744,88,96
5745,Student_5745,81,50
5746,Student_5746,65,66
5747,Student_5747,62,75
5748,Student_5748,83,59
5749,Student_5749,99,71
5750,Student_5750,80,82
5751,Student_5751,70,85
5752,Student_5752,54,98
5753,Student_5753,74,100
5754,Student_5754,72,64
5755,Student_5755,56,79
5756,Student_5756,66,75
5757,Student_5757,67,100
5758,Student_5758,81,57
5759,Student_5759,75,72
5760,Student_5760,53,67
5761,Student_5761,71,73
5762,Student_5762,69,83
5763,Student_5763,80,51
5764,Student_5764,90,56
5765,Student_5765,63,93
5766,Student_5766,63,72
5767,Student_5767,71,85
5768,Student_5768,52,70
5769,Student_5769,65,59
5770,Student_5770,72,54
5771,Student_5771,54,74
5772,Student_5772,66,88
5773,Student_5773,52,95
5774,Student_5774,54,93
5775,Student_5775,72,70
5776,Student_5776,98,95
5777,Student_5777,83,64
5778,Student_5778,78,74
5779,Student_5779,69,96
5780,Student_5780,86,78
5781,Student_5781,79,67
5782,Student_5782,97,95
5783,Student_5783,77,81
5784,Student_5784,82,64
5785,Student_5785,56,65
5786,Student_5786,76,55
5787,Student_5787,70,57
5788,Student_5788,79,52
5789,Student_5789,59,81
5790,Student_5790,88,94
5791,Student_5791,91,58
5792,Student_5792,67,53
5793,Student_5793,53,55
5794,Student_5794,76,83
5795,Student_5795,67,70
5796,Student_5796,60,100
5797,Student_5797,100,70
5798,Student_5798,98,99
5799,Student_5799,95,79
5800,Student_5800,51,91
5801,Student_5801,65,75
5802,Student_5802,91,81
5803,Student_5803,84,59
5804,Student_5804,100,83
5805,Student_5805,86,60
5806,Student_5806,52,69
5807,Student_5807,56,70
5808,Student_5808,59,81
5809,Student_5809,91,85
5810,Student_5810,71,83
5811,Student_5811,93,95
5812,Student_5812,61,88
5813,Student_5813,71,68
5814,Student_5814,50,78
5815,Student_5815,87,87
5816,Student_5816,85,55
5817,Student_5817,60,65
5818,Student_5818,100,73
5819,Student_5819,77,88
5820,Student_5820,93,96
5821,Student_5821,68,73
5822,Student_5822,74,54
5823,Student_5823,90,90
5824,Student_5824,60,55
5825,Student_5825,83,81
5826,Student_5826,75,61
5827,Student_5827,57,88
5828,Student_5828,68,55
5829,Student_5829,57,72
5830,Student_5830,57,79
5831,Student_5831,53,68
5832,Student_5832,93,60
5833,Student_5833,62,70
5834,Student_5834,52,65
5835,Student_5835,75,52
5836,Student_5836,89,66
5837,Student_5837,98,90
5838,Student_5838,80,94
5839,Student_5839,63,50
5840,Student_5840,98,52
5841,Student_5841,64,81
5842,Student_5842,86,52
5843,Student_5843,62,91
5844,Student_5844,87,79
5845,Student_5845,54,68
5846,Student_5846,61,87
5847,Student_5847,50,90
5848,Student_5848,54,80
5849,Student_5849,60,93
5850,Student_5850,60,70
5851,Student_5851,82,68
5852,Student_5852,70,50
5853,Student_5853,71,81
5854,Student_5854,92,88
5855,Student_5855,92,84
5856,Student_5856,80,57
5857,Student_5857,91,96
5858,Student_5858,71,92
5859,Student_5859,97,100
5860,Student_5860,94,98
5861,Student_5861,92,58
5862,Student_5862,97,90
5863,Student_5863,58,55
5864,Student_5864,78,81
5865,Student_5865,71,92
5866,Student_5866,85,58
5867,Student_5867,58,76
5868,Student_5868,81,91
5869,Student_5869,90,65
5870,Student_5870,81,52
5871,Student_5871,53,68
5872,Student_5872,87,63
5873,Student_5873,84,83
5874,Student_5874,66,71
5875,Student_5875,92,59
5876,Student_5876,54,87
5877,Student_5877,89,64
5878,Student_5878,65,63
5879,Student_5879,60,71
5880,Student_5880,78,60
5881,Student_5881,61,86
5882,Student_5882,86,74
5883,Student_5883,57,93
5884,Student_5884,67,96
5885,Student_5885,80,93
5886,Student_5886,90,55
5887,Student_5887,87,85
5888,Student_5888,76,70
5889,Student_5889,85,84
5890,Student_5890,78,96
5891,Student_5891,51,83
5892,Student_5892,60,99
5893,Student_5893,99,53
5894,Student_5894,97,95
5895,Student_5895,72,88
5896,Student_5896,85,84
5897,Student_5897,55,81
5898,Student_5898,59,58
5899,Student_5899,96,51
5900,Student_5900,56,84
5901,Student_5901,50,74
5902,Student_5902,61,81
5903,Student_5903,91,59
5904,Student_5904,62,100
5905,Student_5905,88,61
5906,Student_5906,65,80
5907,Student_5907,55,60
5908,Student_5908,84,67
5909,Student_5909,77,73
5910,Student_5910,88,54
5911,Student_5911,64,90
5912,Student_5912,53,97
5913,Student_5913,87,50
5914,Student_5914,94,56
5915,Student_5915,69,84
5916,Student_5916,52,64
5917,Student_5917,96,66
5918,Student_5918,84,92
5919,Student_5919,92,77
5920,Student_5920,99,61
5921,Student_5921,83,55
5922,Student_5922,61,53
5923,Student_5923,69,55
5924,Student_5924,72,63
5925,Student_5925,57,76
5926,Student_5926,89,99
5927,Student_5927,100,80
5928,Student_5928,80,76
5929,Student_5929,86,75
5930,Student_5930,95,76
5931,Student_5931,81,59
5932,Student_5932,96,57
5933,Student_5933,66,97
5934,Student_5934,51,79
5935,Student_5935,63,99
5936,Student_5936,91,90
5937,Student_5937,56,96
5938,Student_5938,91,78
5939,Student_5939,100,62
5940,Student_5940,51,82
5941,Student_5941,83,86
5942,Student_5942,83,65
5943,Student_5943,75,56
5944,Student_5944,58,67
5945,Student_5945,71,66
5946,Student_5946,71,91
5947,Student_5947,100,94
5948,Student_5948,78,86
5949,Student_5949,81,59
5950,Student_5950,81,85
5951,Student_5951,59,62
5952,Student_5952,61,68
5953,Student_5953,59,74
5954,Student_5954,74,98
5955,Student_5955,89,94
5956,Student_5956,50,65
5957,Student_5957,59,69
5958,Student_5958,92,97
5959,Student_5959,93,53
5960,Student_5960,89,71
5961,Student_5961,97,65
5962,Student_5962,92,72
5963,Student_5963,69,96
5964,Student_5964,84,50
5965,Student_5965,70,70
5966,Student_5966,63,91
5967,Student_5967,58,73
5968,Student_5968,72,100
5969,Student_5969,57,77
5970,Student_5970,61,80
5971,Student_5971,53,69
5972,Student_5972,55,97
5973,Student_5973,69,63
5974,Student_5974,77,61
5975,Student_5975,84,97
5976,Student_5976,81,66
5977,Student_5977,87,81
5978,Student_5978,56,76
5979,Student_5979,60,61
5980,Student_5980,68,95
5981,Student_5981,66,56
5982,Student_5982,59,64
5983,Student_5983,53,70
5984,Student_5984,86,75
5985,Student_5985,81,94
5986,Student_5986,80,99
5987,Student_5987,75,65
5988,Student_5988,83,90
5989,Student_5989,51,73
5990,Student_5990,66,96
5991,Student_5991,65,63
5992,Student_5992,85,63
5993,Student_5993,60,83
5994,Student_5994,96,71
5995,Student_5995,81,81
5996,Student_5996,100,89
5997,Student_5997,69,80
5998,Student_5998,89,50
5999,Student_5999,87,89
6000,Student_6000,71,80
6001,Student_6001,96,79
6002,Student_6002,53,66
6003,Student_6003,99,76
6004,Student_6004,98,89
6005,Student_6005,97,72
6006,Student_6006,53,57
6007,Student_6007,56,84
6008,Student_6008,65,90
6009,Student_6009,63,70
6010,Student_6010,95,100
6011,Student_6011,87,73
6012,Student_6012,56,95
6013,Student_6013,69,50
6014,Student_6014,91,66
6015,Student_6015,96,66
6016,Student_6016,66,55
6017,Student_6017,91,53
6018,Student_6018,78,97
6019,Student_6019,78,95
6020,Student_6020,68,81
6021,Student_6021,81,92
6022,Student_6022,55,61
6023,Student_6023,83,72
6024,Student_6024,87,55
6025,Student_6025,54,100
6026,Student_6026,51,70
6027,Student_6027,63,100
6028,Student_6028,60,55
6029,Student_6029,59,85
6030,Student_6030,73,63
6031,Student_6031,80,98
6032,Student_6032,89,100
6033,Student_6033,50,71
6034,Student_6034,52,75
6035,Student_6035,68,83
6036,Student_6036,80,95
6037,Student_6037,86,50
6038,Student_6038,79,94
6039,Student_6039,92,97
6040,Student_6040,68,79
6041,Student_6041,66,58
6042,Student_6042,68,85
6043,Student_6043,66,50
6044,Student_6044,52,58
6045,Student_6045,53,64
6046,Student_6046,91,97
6047,Student_6047,66,74
6048,Student_6048,71,90
6049,Student_6049,78,65
6050,Student_6050,98,94
6051,Student_6051,79,67
6052,Student_6052,84,73
6053,Student_6053,59,58
6054,Student_6054,81,84
6055,Student_6055,67,93
6056,Student_6056,61,53
6057,Student_6057,97,57
6058,Student_6058,70,95
6059,Student_6059,100,76
6060,Student_6060,96,66
6061,Student_6061,51,51
6062,Student_6062,57,53
6063,Student_6063,89,84
6064,Student_6064,59,100
6065,Student_6065,82,55
6066,Student_6066,86,81
6067,Student_6067,71,93
6068,Student_6068,88,86
6069,Student_6069,57,97
6070,Student_6070,51,77
6071,Student_6071,55,61
6072,Student_6072,69,93
6073,Student_6073,61,72
6074,Student_6074,58,80
6075,Student_6075,99,60
6076,Student_6076,89,57
6077,Student_6077,90,86
6078,Student_6078,92,78
6079,Student_6079,55,54
6080,Student_6080,90,77
6081,Student_6081,55,57
6082,Student_6082,54,70
6083,Student_6083,63,90
6084,Student_6084,54,65
6085,Student_6085,91,93
6086,Student_6086,77,97
6087,Student_6087,81,97
6088,Student_6088,77,67
6089,Student_6089,56,90
6090,Student_6090,66,55
6091,Student_6091,53,66
6092,Student_6092,76,94
6093,Student_6093,78,69
6094,Student_6094,97,93
6095,Student_6095,69,77
6096,Student_6096,72,56
6097,Student_6097,79,63
6098,Student_6098,95,89
6099,Student_6099,71,72
6100,Student_6100,73,58
6101,Student_6101,66,68
6102,Student_6102,64,94
6103,Student_6103,75,96
6104,Student_6104,76,81
6105,Student_6105,96,62
6106,Student_6106,88,87
6107,Student_6107,94,72
6108,Student_6108,83,69
6109,Student_6109,57,97
6110,Student_6110,100,84
6111,Student_6111,70,56
6112,Student_6112,64,60
6113,Student_6113,96,68
6114,Student_6114,63,94
6115,Student_6115,65,93
6116,Student_6116,68,78
6117,Student_6117,80,71
6118,Student_6118,69,72
6119,Student_6119,70,62
6120,Student_6120,66,98
6121,Student_6121,80,66
6122,Student_6122,52,55
6123,Student_6123,59,63
6124,Student_6124,80,100
6125,Student_6125,66,65
6126,Student_6126,65,84
6127,Student_6127,96,63
6128,Student_6128,100,89
6129,Student_6129,88,74
6130,Student_6130,58,84
6131,Student_6131,59,75
6132,Student_6132,91,64
6133,Student_6133,85,83
6134,Student_6134,87,75
6135,Student_6135,79,56
6136,Student_6136,51,68
6137,Student_6137,80,91
6138,Student_6138,54,55
6139,Student_6139,83,93
6140,Student_6140,95,85
6141,Student_6141,74,83
6142,Student_6142,100,68
6143,Student_6143,73,57
6144,Student_6144,87,70
6145,Student_6145,57,67
6146,Student_6146,55,71
6147,Student_6147,64,52
6148,Student_6148,59,56
6149,Student_6149,83,87
6150,Student_6150,81,90
6151,Student_6151,53,73
6152,Student_6152,85,94
6153,Student_6153,76,57
6154,Student_6154,81,79
6155,Student_6155,93,81
6156,Student_6156,56,98
6157,Student_6157,78,51
6158,Student_6158,84,94
6159,Student_6159,61,90
6160,Student_6160,88,54
6161,Student_6161,70,97
6162,Student_6162,50,61
6163,Student_6163,63,95
6164,Student_6164,64,100
6165,Student_6165,80,93
6166,Student_6166,81,64
6167,Student_6167,86,58
6168,Student_6168,53,65
6169,Student_6169,69,68
6170,Student_6170,84,60
6171,Student_6171,51,70
6172,Student_6172,92,50
6173,Student_6173,56,72
6174,Student_6174,70,51
6175,Student_6175,89,93
6176,Student_6176,83,63
6177,Student_6177,82,97
6178,Student_6178,98,61
6179,Student_6179,66,81
6180,Student_6180,74,51
6181,Student_6181,50,78
6182,Student_6182,61,77
6183,Student_6183,59,95
6184,Student_6184,56,62
6185,Student_6185,82,92
6186,Student_6186,92,51
6187,Student_6187,50,53
6188,Student_6188,95,72
6189,Student_6189,85,69
6190,Student_6190,73,97
6191,Student_6191,78,76
6192,Student_6192,95,65
6193,Student_6193,77,70
6194,Student_6194,83,79
6195,Student_6195,82,100
6196,Student_6196,77,90
6197,Student_6197,66,89
6198,Student_6198,56,82
6199,Student_6199,83,79
6200,Student_6200,68,69
6201,Student_6201,90,79
6202,Student_6202,91,60
6203,Student_6203,58,81
6204,Student_6204,64,89
6205,Student_6205,87,77
6206,Student_6206,86,89
6207,Student_6207,72,65
6208,Student_6208,73,69
6209,Student_6209,66,87
6210,Student_6210,52,95
6211,Student_6211,100,62
6212,Student_6212,96,81
6213,Student_6213,88,91
6214,Student_6214,92,84
6215,Student_6215,64,76
6216,Student_6216,57,78
6217,Student_6217,99,98
6218,Student_6218,92,93
6219,Student_6219,84,58
6220,Student_6220,59,95
6221,Student_6221,91,70
6222,Student_6222,69,83
6223,Student_6223,86,67
6224,Student_6224,64,71
6225,Student_6225,53,67
6226,Student_6226,90,60
6227,Student_6227,74,61
6228,Student_6228,65,87
6229,Student_6229,98,76
6230,Student_6230,65,56
6231,Student_6231,82,98
6232,Student_6232,95,91
6233,Student_6233,91,83
6234,Student_6234,67,57
6235,Student_6235,92,59
6236,Student_6236,82,69
6237,Student_6237,60,79
6238,Student_6238,62,56
6239,Student_6239,97,61
6240,Student_6240,50,94
6241,Student_6241,63,56
6242,Student_6242,56,75
6243,Student_6243,57,98
6244,Student_6244,85,97
6245,Student_6245,80,77
6246,Student_6246,89,77
6247,Student_6247,75,50
6248,Student_6248,78,72
6249,Student_6249,99,94
6250,Student_6250,77,55
6251,Student_6251,61,78
6252,Student_6252,72,68
6253,Student_6253,73,75
6254,Student_6254,59,69
6255,Student_6255,94,86
6256,Student_6256,100,89
6257,Student_6257,79,67
6258,Student_6258,97,59
6259,Student_6259,81,95
6260,Student_6260,67,71
6261,Student_6261,86,91
6262,Student_6262,70,92
6263,Student_6263,83,62
6264,Student_6264,70,53
6265,Student_6265,54,79
6266,Student_6266,62,79
6267,Student_6267,81,76
6268,Student_6268,64,79
6269,Student_6269,90,88
6270,Student_6270,79,60
6271,Student_6271,69,98
6272,Student_6272,59,62
6273,Student_6273,80,94
6274,Student_6274,70,80
6275,Student_6275,88,61
6276,Student_6276,74,80
6277,Student_6277,99,80
6278,Student_6278,100,64
6279,Student_6279,70,80
6280,Student_6280,94,57
6281,Student_6281,82,96
6282,Student_6282,82,68
6283,Student_6283,95,73
6284,Student_6284,56,75
6285,Student_6285,85,61
6286,Student_6286,63,64
6287,Student_6287,68,83
6288,Student_6288,59,98
6289,Student_6289,81,90
6290,Student_6290,50,69
6291,Student_6291,50,76
6292,Student_6292,54,94
6293,Student_6293,92,81
6294,Student_6294,77,82
6295,Student_6295,58,99
6296,Student_6296,81,65
6297,Student_6297,88,63
6298,Student_6298,53,56
6299,Student_6299,60,81
6300,Student_6300,50,71
6301,Student_6301,97,72
6302,Student_6302,54,56
6303,Student_6303,59,85
6304,Student_6304,64,77
6305,Student_6305,69,71
6306,Student_6306,91,57
6307,Student_6307,60,54
6308,Student_6308,58,61
6309,Student_6309,87,82
6310,Student_6310,91,71
6311,Student_6311,84,51
6312,Student_6312,94,97
6313,Student_6313,51,71
6314,Student_6314,54,87
6315,Student_6315,81,68
6316,Student_6316,82,66
6317,Student_6317,81,96
6318,Student_6318,73,64
6319,Student_6319,81,75
6320,Student_6320,82,77
6321,Student_6321,60,57
6322,Student_6322,55,59
6323,Student_6323,88,71
6324,Student_6324,83,59
6325,Student_6325,77,88
6326,Student_6326,84,78
6327,Student_6327,93,90
6328,Student_6328,53,82
6329,Student_6329,63,74
6330,Student_6330,75,79
6331,Student_6331,59,61
6332,Student_6332,81,98
6333,Student_6333,98,95
6334,Student_6334,64,81
6335,Student_6335,71,70
6336,Student_6336,76,70
6337,Student_6337,88,62
6338,Student_6338,91,88
6339,Student_6339,89,91
6340,Student_6340,67,87
6341,Student_6341,66,82
6342,Student_6342,71,91
6343,Student_6343,83,82
6344,Student_6344,63,54
6345,Student_6345,64,100
6346,Student_6346,96,90
6347,Student_6347,66,55
6348,Student_6348,80,57
6349,Student_6349,99,50
6350,Student_6350,63,58
6351,Student_6351,85,92
6352,Student_6352,88,77
6353,Student_6353,73,62
6354,Student_6354,71,72
6355,Student_6355,78,68
6356,Student_6356,82,65
6357,Student_6357,50,95
6358,Student_6358,54,97
6359,Student_6359,88,73
6360,Student_6360,60,53
6361,Student_6361,86,90
6362,Student_6362,54,78
6363,Student_6363,88,100
6364,Student_6364,55,68
6365,Student_6365,100,77
6366,Student_6366,51,92
6367,Student_6367,77,72
6368,Student_6368,96,69
6369,Student_6369,82,96
6370,Student_6370,53,86
6371,Student_6371,99,77
6372,Student_6372,70,70
6373,Student_6373,66,77
6374,Student_6374,65,66
6375,Student_6375,90,64
6376,Student_6376,62,91
6377,Student_6377,71,89
6378,Student_6378,99,100
6379,Student_6379,89,90
6380,Student_6380,75,95
6381,Student_6381,82,82
6382,Student_6382,80,82
6383,Student_6383,86,67
6384,Student_6384,80,73
6385,Student_6385,78,98
6386,Student_6386,74,72
6387,Student_6387,50,63
6388,Student_6388,87,88
6389,Student_6389,82,60
6390,Student_6390,97,50
6391,Student_6391,89,86
6392,Student_6392,52,63
6393,Student_6393,53,82
6394,Student_6394,96,51
6395,Student_6395,94,60
6396,Student_6396,56,81
6397,Student_6397,96,77
6398,Student_6398,94,50
6399,Student_6399,78,56
6400,Student_6400,97,50
6401,Student_6401,68,50
6402,Student_6402,94,89
6403,Student_6403,55,58
6404,Student_6404,100,52
6405,Student_6405,63,99
6406,Student_6406,55,73
6407,Student_6407,53,93
6408,Student_6408,66,59
6409,Student_6409,73,79
6410,Student_6410,73,74
6411,Student_6411,53,55
6412,Student_6412,79,75
6413,Student_6413,72,67
6414,Student_6414,98,64
6415,Student_6415,87,81
6416,Student_6416,82,73
6417,Student_6417,50,79
6418,Student_6418,93,91
6419,Student_6419,89,82
6420,Student_6420,70,84
6421,Student_6421,100,66
6422,Student_6422,95,50
6423,Student_6423,85,67
6424,Student_6424,72,66
6425,Student_6425,84,90
6426,Student_6426,56,99
6427,Student_6427,64,72
6428,Student_6428,94,71
6429,Student_6429,78,98
6430,Student_6430,78,92
6431,Student_6431,52,89
6432,Student_6432,92,59
6433,Student_6433,56,94
6434,Student_6434,54,62
6435,Student_6435,95,89
6436,Student_6436,76,89
6437,Student_6437,98,57
6438,Student_6438,81,83
6439,Student_6439,61,86
6440,Student_6440,70,85
6441,Student_6441,86,86
6442,Student_6442,63,58
6443,Student_6443,70,55
6444,Student_6444,74,58
6445,Student_6445,90,51
6446,Student_6446,55,93
6447,Student_6447,73,73
6448,Student_6448,54,61
6449,Student_6449,56,77
6450,Student_6450,94,85
6451,Student_6451,96,54
6452,Student_6452,64,83
6453,Student_6453,60,55
6454,Student_6454,70,69
6455,Student_6455,85,83
6456,Student_6456,91,90
6457,Student_6457,84,90
6458,Student_6458,97,65
6459,Student_6459,76,53
6460,Student_6460,50,64
6461,Student_6461,63,72
6462,Student_6462,84,61
6463,Student_6463,58,92
6464,Student_6464,80,57
6465,Student_6465,94,51
6466,Student_6466,69,89
6467,Student_6467,65,61
6468,Student_6468,84,55
6469,Student_6469,87,72
6470,Student_6470,98,64
6471,Student_6471,99,62
6472,Student_6472,71,68
6473,Student_6473,92,54
6474,Student_6474,92,100
6475,Student_6475,87,87
6476,Student_6476,94,90
6477,Student_6477,92,67
6478,Student_6478,75,89
6479,Student_6479,53,84
6480,Student_6480,76,84
6481,Student_6481,77,96
6482,Student_6482,59,71
6483,Student_6483,70,91
6484,Student_6484,55,91
6485,Student_6485,97,59
6486,Student_6486,58,78
6487,Student_6487,58,87
6488,Student_6488,63,91
6489,Student_6489,57,64
6490,Student_6490,55,68
6491,Student_6491,96,73
6492,Student_6492,61,69
6493,Student_6493,93,70
6494,Student_6494,53,57
6495,Student_6495,75,71
6496,Student_6496,100,67
6497,Student_6497,60,97
6498,Student_6498,75,66
6499,Student_6499,57,97
6500,Student_6500,64,60
6501,Student_6501,95,76
6502,Student_6502,99,50
6503,Student_6503,64,64
6504,Student_6504,67,99
6505,Student_6505,85,94
6506,Student_6506,90,99
6507,Student_6507,85,74
6508,Student_6508,82,85
6509,Student_6509,93,68
6510,Student_6510,80,62
6511,Student_6511,92,79
6512,Student_6512,82,51
6513,Student_6513,55,60
6514,Student_6514,99,78
6515,Student_6515,89,91
6516,Student_6516,63,77
6517,Student_6517,55,78
6518,Student_6518,65,65
6519,Student_6519,78,90
6520,Student_6520,88,57
6521,Student_6521,64,52
6522,Student_6522,94,85
6523,Student_6523,51,96
6524,Student_6524,100,57
6525,Student_6525,87,69
6526,Student_6526,98,69
6527,Student_6527,100,95
6528,Student_6528,71,93
